31	6.883	-0.557	0.038	-0.001	5.987	-0.086	0	0	0.413	0.568	0.018	2	16
33	9.592	-0.951	0.064	-0.001	10.254	-1.294	0.092	-0.002	0.698	0.286	0.017	1	14
36	12.412	-1.214	0.082	-0.002	12.652	-1.339	0.092	-0.002	0.89	0.079	0.031	1	7
38	9.126	-0.352	0.013	0	8.783	-0.178	0	0	0.147	0.006	0.848	3	11
39	9.797	-1.088	0.073	-0.002	10.233	-1.316	0.092	-0.002	0.798	0.194	0.008	1	9
40	9.156	-0.123	0.012	0	8.805	0.044	0	0	0.131	0.761	0.108	2	14
41	9.636	0.207	0	0	9.629	0.21	0	0	0.002	0.993	0.006	2	10
42	13.308	-0.183	0.004	0	13.244	-0.136	0	0	0.041	0.942	0.017	2	8
43	10.642	-0.31	0.009	0	10.438	-0.198	0	0	0.1	0.857	0.043	2	11
45	7.355	-0.914	0.061	-0.001	8.113	-1.292	0.092	-0.002	0.665	0.327	0.008	1	10
47	6.519	-0.113	0.002	0	6.383	-0.092	0	0	0.019	0.841	0.14	2	11
48	9.558	-0.061	0	0	9.567	-0.065	0	0	0	0.049	0.951	3	8
49	8.848	-0.352	0.014	0	8.555	-0.183	0	0	0.151	0.807	0.042	2	8
50	11.283	-1.324	0.088	-0.002	11.362	-1.365	0.092	-0.002	0.964	0.019	0.017	1	18
51	7.953	-0.312	0.013	0	7.984	-0.145	0	0	0.14	0.27	0.59	3	12
52	11.205	-0.451	0.018	0	10.942	-0.234	0	0	0.199	0.629	0.172	2	14
55	12.93	-1.103	0.064	-0.001	13.523	-1.441	0.092	-0.002	0.697	0.272	0.032	1	14
58	5.2	0.091	0.006	0	4.753	0.2	0	0	0.069	0.766	0.165	2	7
59	10.475	-1.179	0.082	-0.002	10.699	-1.299	0.092	-0.002	0.896	0.012	0.093	1	8
60	9.983	-0.237	0.012	0	9.762	-0.078	0	0	0.128	0.817	0.055	2	14
61	6.785	-0.119	0.008	0	6.559	-0.012	0	0	0.085	0.847	0.068	2	13
63	3.601	-0.15	0.012	0	3.024	0.005	0	0	0.129	0.717	0.154	2	9
64	7.019	0.029	0	0	7.328	-0.017	0	0	0.004	0.208	0.788	3	11
66	8.314	-0.27	0.019	0	8.048	-0.048	0	0	0.212	0.19	0.598	3	9
68	7.893	-0.284	0.032	-0.001	6.74	0.168	0	0	0.348	0.425	0.227	2	11
70	13.3	0.033	0	0	13.302	0.036	0	0	0.002	0.993	0.005	2	8
73	6.369	0.079	0.001	0	6.234	0.099	0	0	0.007	0.879	0.114	2	14
76	9.247	-0.296	0.002	0	9.229	-0.276	0	0	0.025	0.878	0.098	2	14
78	6.866	-0.173	0.001	0	6.762	-0.16	0	0	0.016	0.827	0.157	2	11
79	11.253	0.019	0.001	0	11.25	0.046	0	0	0.008	0.89	0.102	2	11
80	8.552	0.153	0.001	0	8.468	0.181	0	0	0.013	0.913	0.073	2	13
82	9.454	-1.098	0.08	-0.002	9.692	-1.24	0.092	-0.002	0.875	0.008	0.116	1	11
83	5.014	-0.167	0.013	0	5.477	-0.031	0	0	0.137	0.376	0.487	3	9
86	12.785	-0.105	0.001	0	12.773	-0.092	0	0	0.01	0.977	0.013	2	13
87	7.861	-0.766	0.055	-0.001	8.691	-1.227	0.092	-0.002	0.596	0.375	0.029	1	14
88	5.308	-0.493	0.026	-0.001	4.693	-0.175	0	0	0.285	0.707	0.008	2	16
89	5.524	-0.73	0.058	-0.001	5.95	-1.14	0.092	-0.002	0.633	0.033	0.335	1	12
90	7.756	-1.11	0.083	-0.002	7.966	-1.215	0.092	-0.002	0.908	0.08	0.012	1	12
91	7.274	-0.837	0.062	-0.001	7.856	-1.193	0.092	-0.002	0.682	0.221	0.097	1	14
92	8.785	-0.786	0.055	-0.001	9.692	-1.24	0.092	-0.002	0.604	0.384	0.012	1	18
94	12.649	-0.17	0.001	0	12.576	-0.161	0	0	0.01	0.038	0.952	3	9
95	6.639	-1.067	0.078	-0.002	6.933	-1.228	0.092	-0.002	0.851	0.125	0.024	1	10
96	9.61	-1.255	0.083	-0.002	9.79	-1.361	0.092	-0.002	0.909	0.016	0.075	1	9
98	11.212	-1.394	0.089	-0.002	11.271	-1.425	0.092	-0.002	0.973	0.011	0.016	1	11
101	7.724	-1.215	0.09	-0.002	7.764	-1.239	0.092	-0.002	0.979	0.008	0.013	1	13
103	11.141	-1.41	0.089	-0.002	11.2	-1.441	0.092	-0.002	0.974	0.009	0.018	1	14
104	9.155	-0.203	0.01	0	8.907	-0.041	0	0	0.111	0.517	0.372	2	12
105	9.024	-0.148	0.014	0	8.874	-0.021	0	0	0.149	0.114	0.737	3	14
107	7.827	-0.635	0.044	-0.001	8.644	-1.238	0.092	-0.002	0.475	0.074	0.451	1	12
108	10.088	-0.128	0.002	0	10.142	-0.086	0	0	0.019	0.574	0.408	2	11
