    11.000     1.000     1.000     0.000     0.000         *    11.000     0.000         *     8.208    -2.206     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.004     0.000     0.996     3.000 137
     9.000         *         *         *         *     8.000     3.000    11.000    12.000     8.755    -1.649     0.185    -0.005     8.405    -1.693     0.197    -0.005     0.891     0.109     0.001     1.000 139
    18.000    16.000    18.000         *    12.000     5.000     5.000     9.000    12.000    11.623    -1.285     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.000     1.000     0.000     2.000 140
    15.000     9.000    16.000    16.000    11.000    15.000     8.000     6.000     4.000    11.624    -1.285     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.000     1.000     0.000     2.000 142
    15.000    10.000     9.000    12.000    12.000     6.000    15.000     9.000     6.000    11.603    -1.288     0.089    -0.002    11.624    -1.285     0.088    -0.002     0.006     0.994     0.000     2.000 143
    12.000     4.000     0.000     2.000     0.000     1.000     0.000         *     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 144
    17.000     8.000         *     4.000     7.000     2.000     2.000     4.000     0.000     9.864    -1.760     0.141    -0.003     8.207    -2.208     0.192    -0.005     0.000     0.485     0.515     3.000 146
    12.000     5.000     0.000     5.000     2.000     0.000     1.000     2.000     2.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 147
    11.000         *     0.000     6.000    13.000     7.000    18.000         *     0.000    10.624    -1.412     0.122    -0.003    11.624    -1.285     0.088    -0.002     0.310     0.689     0.000     2.000 148
    17.000     4.000     1.000     1.000     0.000     1.000     4.000         *         *     8.210    -2.203     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.009     0.000     0.991     3.000 152
    13.000     6.000     4.000     3.000         *    16.000    12.000         *         *     8.785    -1.645     0.184    -0.005     8.405    -1.693     0.197    -0.005     0.882     0.118     0.000     1.000 156
    16.000     0.000     2.000     2.000     0.000     0.000     0.000     2.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 157
    11.000     8.000     5.000     6.000     2.000     3.000     4.000     9.000     9.000     8.802    -1.686     0.182    -0.005     8.405    -1.693     0.197    -0.005     0.781     0.129     0.090     1.000 158
    16.000     4.000     1.000     0.000     1.000         *     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 160
    13.000     5.000     1.000     4.000     1.000     1.000     3.000         *     1.000     8.208    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.000     0.999     3.000 161
    13.000     3.000     0.000     3.000     6.000     4.000     3.000         *         *     8.248    -2.143     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.118     0.005     0.877     3.000 164
     8.000     8.000     3.000     3.000     4.000     4.000     2.000     2.000     1.000     8.216    -2.206     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.003     0.997     3.000 165
    12.000    10.000    11.000     7.000     6.000     2.000     0.000     4.000     6.000    11.445    -1.333     0.093    -0.002    11.624    -1.285     0.088    -0.002     0.001     0.948     0.051     2.000 166
     9.000     8.000     6.000     4.000     8.000     6.000     4.000     5.000     4.000    10.935    -1.449     0.109    -0.003    11.624    -1.285     0.088    -0.002     0.048     0.796     0.156     2.000 167
    13.000     4.000         *     2.000         *     3.000     0.000     2.000     5.000     8.233    -2.201     0.191    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.008     0.992     3.000 169
    13.000     6.000     2.000     0.000    14.000     4.000    15.000         *     4.000     8.888    -1.632     0.180    -0.005     8.405    -1.693     0.197    -0.005     0.849     0.150     0.001     1.000 172
    11.000     8.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 173
